x1,x2,x3,x10,x12,x13,x15,x16,x18,x19,x20,x24,x26,x27,x28,x29,x36,x39,x40,x41,y
53,25,6,0,0,26,14,39,27,11,3,2,5,1.4,374,6,2,0,0,2,1
72,21,8,0,0,45,14,49,22,7,2,7,6,1.17,374,11,4,0,0,2,1
67,15,3,1,0,46,43,51,4,4,7,8,5,1,20,9,4,1,0,2,1
46,24,10,0,0,36,44,39,21,11,12,3,6,1.17,16,10,5,0,0,2,1
106,127,33,0,0,37,42,61,20,26,64,20,7,1,374,13,5,0,0,2,1
61,26,1,1,0,41,28,34,19,2,1,5,3,0.67,96,137,2,1,0,2,1
73,37,0,0,0,34,28,20,0,1,3,8,5,1.2,40,12,3,0,0,2,1
27,16,3,0,0,9,6,9,9,7,0,6,3,1.33,89,30,2,0,0,2,1
49,28,11,0,0,25,42,19,7,2,19,6,4,1.5,43,21,4,0,0,2,1
78,28,1,0,0,36,37,42,19,0,0,12,7,1,368,16,4,0,0,2,1
91,104,11,14,0,25,27,36,0,5,31,13,6,4.33,16,135,2,1,0,2,1
24,29,8,0,0,9,5,11,5,8,2,2,3,1,113,17,1,0,0,2,1
128,88,9,1,0,34,17,52,22,17,20,6,5,0.8,24,37,6,1,0,2,1
48,39,3,0,0,17,9,14,6,1,0,8,5,0.8,88,5,2,0,0,2,1
56,25,3,2,0,34,30,44,0,1,1,12,5,1,41,19,3,2,0,2,1
79,55,3,3,0,44,24,61,15,3,2,12,5,0.8,18,41,3,2,1,2,1
242,319,25,0,2,88,79,78,34,66,113,24,7,0.86,35,399,10,0,0,2,1
118,66,6,0,102,38,23,53,26,18,45,5,8,0.88,25,34,9,0,0,2,1
136,180,37,1,0,89,51,58,45,33,34,0,12,2.17,96,11,3,1,1,2,1
62,103,0,1,0,0,0,0,0,0,0,15,6,1.17,12,57,3,1,0,2,1
28,21,0,0,0,13,9,11,1,0,0,1,2,0.5,154,388,1,0,0,2,1
33,41,2,0,0,9,4,9,8,4,5,1,3,2.33,373,10,1,0,0,2,1
94,76,4,0,0,35,53,34,1,8,30,11,8,0.88,13,25,8,0,0,2,1
52,29,1,0,0,38,125,34,1,4,1,3,5,1.2,37,28,3,0,0,2,1
95,60,14,0,76,33,23,46,22,19,25,8,5,1.4,373,16,6,0,0,2,1
145,138,10,0,204,39,20,54,12,22,8,18,7,1,373,25,4,0,0,2,1
145,234,18,0,0,0,13,1,35,17,33,25,7,1,373,77,4,0,0,2,1
165,117,19,0,13,56,24,62,76,46,65,12,5,1.4,373,85,9,0,0,2,1
75,29,1,0,0,44,39,26,12,1,0,10,5,1.4,373,33,3,0,0,2,1
96,58,2,0,0,56,51,65,22,1,0,7,6,1.17,373,35,3,0,0,2,1
74,32,1,0,0,34,15,42,13,1,0,13,6,1.17,373,12,3,0,0,2,1
179,129,33,5,0,132,66,71,8,43,33,12,7,1,20,59,3,3,0,2,1
44,53,3,0,0,8,4,10,5,3,28,2,5,0.8,87,6,2,0,0,2,1
42,27,4,2,0,19,21,19,6,8,0,2,5,1.2,17,49,2,3,3,2,1
66,83,9,2,0,25,26,37,0,11,14,0,7,1,45,23,3,1,0,2,1
99,72,7,0,0,46,32,36,25,13,23,8,5,1.2,37,36,5,0,0,2,1
75,43,1,0,0,33,14,33,39,0,2,11,6,1,42,12,4,0,0,2,1
57,25,2,3,0,40,60,29,6,7,17,4,4,1.5,45,37,3,3,1,2,1
61,76,13,1,0,17,9,30,8,5,19,3,2,2,103,649,3,2,3,2,1
35,23,1,0,0,22,5,13,6,1,0,1,3,1,103,12,1,0,0,2,1
118,22,4,0,1251,72,47,38,40,20,22,1,4,1.5,4,90,6,0,0,2,1
18,37,3,0,40,0,0,0,11,3,5,0,3,0.67,27,2,0,0,0,2,1
58,90,8,2,0,18,5,10,15,11,11,2,7,1.43,33,40,3,2,1,2,1
42,67,11,2,4,0,0,0,0,36,19,0,5,0.8,15,144,4,1,0,2,1
119,93,3,1,59,83,54,40,38,6,88,9,4,0.75,27,52,5,1,3,2,1
99,73,11,0,1,34,44,40,16,17,26,11,7,1,23,40,10,0,0,2,1
131,177,27,2,0,42,27,49,4,40,81,8,5,1,18,213,7,0,1,2,1
110,161,22,3,0,0,0,0,7,65,41,13,6,0.83,7,146,4,1,2,2,1
20,16,4,0,0,12,0,0,4,5,1,0,3,2,374,8,1,0,0,2,1
130,72,2,0,0,35,56,59,15,4,65,4,4,0.75,86,77,10,0,0,2,1
15,30,4,0,0,0,4,1,17,3,0,0,2,0.5,134,86,1,0,0,2,1
10,16,1,0,0,0,0,0,6,2,0,0,2,0.5,142,2,0,0,1,2,1
142,112,15,1,193,43,29,52,48,51,17,7,5,0.8,12,74,8,1,3,2,1
50,26,1,0,0,42,16,19,6,2,10,4,2,0.5,25,42,2,0,2,2,1
50,34,5,0,24,0,43,38,25,7,0,15,5,0.8,55,13,5,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,2,2,1
61,14,0,0,0,56,49,41,2,4,4,6,3,1.33,66,56,4,0,0,2,1
42,19,0,0,0,22,109,22,3,1,2,9,2,0.5,378,43,1,0,0,2,1
120,86,3,0,0,25,52,45,26,3,7,8,5,1,374,31,7,0,0,2,1
193,128,11,0,37,36,75,99,26,77,47,10,5,0.8,14,110,15,0,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,2,2,1
102,86,8,0,0,58,59,32,9,10,26,9,6,1,375,116,6,0,0,2,1
46,34,0,0,0,25,26,31,1,34,27,9,5,0.8,33,95,7,0,0,2,1
39,26,1,0,0,10,21,16,5,2,1,0,3,1,38,11,4,0,0,2,1
16,11,2,0,0,9,2,1,5,3,0,0,2,0.5,88,11,1,0,0,2,1
82,100,10,0,0,27,94,56,0,17,56,11,6,1,29,75,4,0,0,2,1
102,62,1,0,0,42,24,67,15,9,22,13,5,0.8,55,36,7,0,0,2,1
65,25,0,0,0,34,33,20,12,1,0,1,5,0.8,42,41,5,0,0,2,1
203,223,14,1,0,57,147,86,18,37,109,12,5,0.8,18,65,7,3,1,2,1
63,84,2,0,0,15,69,37,6,2,46,10,2,0.5,62,95,4,0,0,2,1
0,32,0,0,0,52,34,35,0,33,11,5,4,0.75,35,37,4,0,0,2,1
0,68,0,0,4,0,0,0,0,32,25,5,4,0.75,17,80,6,0,0,2,1
183,98,5,1,70,45,141,89,31,27,70,15,4,0.75,20,115,11,2,3,2,1
100,65,7,0,0,60,31,48,22,20,5,3,6,0.83,59,24,5,0,0,3,1
74,128,10,2,42,0,0,0,8,11,55,8,8,0.88,370,38,5,0,0,3,1
106,41,16,3,827,50,40,61,31,43,17,0,5,1.4,18,91,8,2,0,3,1
42,42,10,0,0,21,15,8,0,9,6,2,5,1.2,40,5,3,0,0,3,1
11,27,3,0,0,0,0,0,9,2,1,1,1,0,187,5,0,0,0,3,1
33,15,4,0,0,18,20,14,2,1,9,2,5,1.2,33,19,1,0,0,3,1
40,43,14,1,0,0,0,0,17,43,2,0,4,1.5,40,35,0,0,0,3,1
34,33,5,0,5,8,11,10,0,16,10,0,4,1.5,64,25,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,3,1
87,47,5,0,0,38,24,34,17,18,16,14,5,0.8,70,233,7,0,0,3,1
145,125,11,1,0,65,63,95,35,9,4,10,8,0.88,19,16,5,0,1,2,1
42,17,6,2,0,17,10,30,10,9,0,2,5,0.8,24,13,3,2,0,2,1
51,48,10,0,0,15,27,12,27,3,11,0,2,0.5,153,17,1,0,0,2,1
80,45,2,0,0,25,14,32,9,5,1,15,4,0.75,22,32,4,0,4,2,1
16,17,3,0,5,20,1,0,6,5,12,0,2,1.5,104,11,2,0,0,2,1
7,9,3,0,0,0,4,1,5,3,0,0,3,2,17,14,2,0,0,2,1
144,182,9,4,0,60,47,66,70,23,83,5,8,0.88,16,99,7,3,4,2,1
46,29,3,1,0,29,33,36,9,2,0,9,4,0.75,16,78,2,1,0,2,1
104,85,4,0,0,36,14,22,26,17,31,9,4,0.75,113,72,6,0,0,2,1
35,20,0,0,0,0,0,0,0,10,0,0,5,1.4,376,30,3,0,0,2,1
56,142,0,5,0,0,1,1,0,0,12,2,4,0.75,22,23,1,1,1,2,1
113,45,7,0,0,80,90,55,43,12,1,15,7,0.86,31,18,5,0,0,2,1
69,42,5,0,0,0,159,40,0,1,9,12,4,1.75,363,77,1,0,0,2,1
93,90,2,0,0,25,37,67,6,6,3,18,4,0.75,17,49,5,0,0,2,1
0,17,4,0,0,0,62,23,0,7,12,6,3,0.67,38,29,1,0,0,2,1
124,159,25,2,551,35,16,26,16,26,17,3,8,21.63,26,20,4,1,2,4,1
84,85,10,1,0,34,55,50,13,15,24,15,8,0.88,29,53,10,2,0,4,1
96,62,12,0,0,16,90,88,5,51,43,30,7,0.86,369,83,10,0,0,4,1
173,120,5,0,219,35,60,81,17,20,78,21,5,0.8,21,37,10,0,2,4,1
103,66,9,3,0,44,25,46,25,6,30,13,7,0.86,13,15,5,2,0,4,1
128,112,18,2,9,122,80,47,58,36,21,15,7,0.86,38,96,6,4,1,5,1
193,137,23,7,3,55,169,102,55,58,9,25,7,1,39,169,8,7,10,5,1
71,87,23,4,0,28,27,30,19,13,26,6,4,0.75,19,355,2,2,1,2,1
37,59,12,0,0,0,1,0,8,3,9,0,2,1.5,119,4,2,0,0,2,1
144,107,19,0,0,74,28,61,43,18,5,21,7,0.86,39,25,5,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,2,1
45,26,4,0,0,35,44,46,3,4,5,4,6,0.83,73,15,4,0,0,2,1
22,21,6,0,0,0,0,1,14,15,5,0,5,1.4,22,20,2,0,0,2,1
48,30,3,1,0,18,10,11,18,12,5,0,4,1,42,27,3,3,1,2,1
126,78,1,3,0,92,41,58,23,7,2,13,6,1.17,21,20,4,2,4,2,1
61,37,1,0,0,34,95,50,7,19,22,6,4,1.25,22,72,5,0,0,2,1
61,35,0,0,0,35,19,22,9,0,24,7,3,0.67,374,22,2,0,0,2,1
87,92,3,0,0,36,22,17,16,9,25,2,4,1,373,34,4,0,0,2,1
166,160,18,1,304,52,38,50,38,83,114,3,9,5.22,43,45,10,4,2,3,1
105,67,2,0,0,34,24,27,34,1,26,11,7,1,370,9,4,0,0,3,1
84,51,3,0,37,134,39,14,28,16,13,0,8,1,368,29,6,0,0,3,1
106,101,3,4,6,41,42,53,2,1,19,15,7,2.14,37,117,7,2,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,5,1
152,108,13,2,0,59,36,73,39,28,38,18,5,0.8,29,65,9,2,1,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,6,1
34,9,3,0,0,26,28,13,8,5,0,5,2,3,44,32,2,0,0,6,1
71,43,6,0,0,55,15,19,30,7,5,4,3,0.67,371,38,3,0,0,6,1
15,18,0,0,1,0,0,0,0,5,4,2,3,1.33,59,9,2,0,0,6,1
41,31,3,3,0,17,22,26,0,6,9,11,3,1.33,106,41,2,2,1,5,1
180,119,16,3,2,76,275,74,18,30,43,13,8,0.88,377,188,6,1,0,5,1
23,37,5,1,0,0,0,0,0,6,8,3,4,1.75,29,30,1,2,2,5,1
80,37,10,0,0,17,60,59,10,32,28,6,4,0.75,27,68,10,0,0,5,1
1,2,1,0,0,0,0,0,0,1,0,0,2,1.5,107,1,0,0,0,5,1
58,39,5,0,0,26,22,21,13,13,4,2,6,1.17,28,17,4,0,0,5,1
79,39,2,0,0,34,14,30,18,0,18,10,6,1.17,369,12,4,0,0,5,1
96,94,8,2,4,17,18,29,23,15,92,7,7,1,18,17,5,5,1,5,1
101,52,15,3,4,42,14,29,21,34,16,13,7,1,369,131,7,1,0,5,1
51,65,4,0,0,15,4,2,15,4,4,0,6,1.17,379,10,5,0,0,5,1
1,2,0,0,0,0,0,0,0,0,0,0,1,0,179,3,0,0,0,5,1
2,3,1,0,0,0,0,0,0,0,0,0,1,0,181,3,0,0,0,5,1
52,37,8,2,0,22,13,13,3,11,6,0,4,0.75,18,11,0,2,2,5,1
83,95,24,0,0,75,17,38,20,25,20,1,4,1,92,12,3,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,5,1
11,15,0,0,13,0,0,0,6,0,1,0,2,3.5,371,10,0,0,0,5,1
6,10,1,0,0,0,0,0,0,0,0,0,1,0,189,1,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,5,1
3,6,2,0,0,0,0,0,2,0,1,0,2,0.5,163,1,0,0,0,5,1
311,332,7,0,2350,128,62,45,45,49,163,36,8,0.88,18,150,10,0,1,5,1
4,7,1,0,0,0,0,0,0,0,0,0,2,0.5,162,2,0,0,0,5,1
165,83,8,0,111,38,56,77,31,33,117,20,8,0.88,378,50,13,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,177,1,0,0,1,5,1
223,452,101,6,4,0,0,0,0,43,61,0,30,2.33,25,75,0,3,3,4,1
29,23,4,0,0,21,19,16,0,15,12,1,3,1,103,14,2,0,0,4,1
196,128,17,4,0,92,186,70,30,30,39,29,5,0.8,19,231,9,4,1,4,1
63,70,3,0,0,34,28,44,0,17,50,10,5,0.8,20,190,5,0,0,4,1
51,49,8,0,1,0,0,1,18,23,7,0,5,1.4,23,187,4,0,0,5,1
15,33,15,3,0,0,0,0,0,2,6,0,5,1.2,47,5,0,0,0,5,1
115,82,21,0,43,42,41,55,33,12,16,23,6,1,34,35,6,0,0,5,1
126,88,4,2,0,68,48,52,20,4,0,4,7,1,13,25,4,5,8,5,1
141,84,4,1,0,34,45,50,17,9,2,4,6,1.17,24,12,3,1,0,5,1
87,107,18,1,0,35,19,13,22,22,11,5,5,1.4,103,77,2,2,1,5,1
112,94,5,1,0,31,21,29,11,8,3,11,3,1.33,48,27,3,2,0,5,1
165,194,11,0,18,43,44,49,30,44,90,6,6,0.83,56,130,13,0,0,5,1
49,30,4,0,0,34,29,27,25,8,21,5,4,0.75,30,34,2,0,0,5,1
110,46,1,0,0,60,52,56,43,1,0,15,7,1,369,38,4,0,0,5,1
20,12,4,0,0,4,17,1,4,7,0,0,4,0.75,105,9,4,0,0,5,1
128,102,17,0,0,44,95,67,20,26,54,10,7,1,379,51,6,0,0,5,1
12,12,3,0,0,0,0,2,1,7,0,0,2,2,92,11,1,0,0,5,1
109,51,4,1,714,53,56,54,15,24,30,6,7,1,31,33,7,1,1,5,1
89,69,4,1,4,25,19,30,11,14,32,6,5,0.8,19,47,4,2,0,5,1
75,90,6,1,0,29,26,35,11,8,2,7,5,1,25,7,3,2,1,5,1
11,19,0,0,0,0,0,0,0,0,0,1,2,2.5,70,4,1,0,0,5,1
19,35,2,3,0,9,3,3,5,8,1,0,4,2.25,148,4,0,2,0,4,1
56,51,8,0,0,0,59,39,17,16,3,8,4,0.75,18,20,3,0,0,5,1
97,90,7,1,0,35,22,42,20,2,1,7,5,0.8,18,5,2,1,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
74,34,6,0,0,50,35,57,17,13,8,5,4,1.25,37,27,4,0,0,4,1
82,45,0,2,0,43,21,27,12,1,4,3,5,1.4,22,14,4,3,1,4,1
58,64,10,0,0,34,25,44,7,0,18,11,7,1,379,12,5,0,0,4,1
203,112,0,3,0,138,46,50,64,0,0,23,8,0.88,18,42,5,4,1,4,1
5,7,1,0,0,0,0,0,0,0,1,2,4,1.5,32,1,0,0,0,4,1
17,12,0,0,0,0,0,0,0,4,0,0,4,0.75,114,10,2,0,0,6,1
71,23,0,0,0,34,18,24,12,0,12,7,6,0.83,15,16,3,0,0,6,1
31,38,3,0,0,9,9,11,19,13,9,0,2,1,136,25,2,0,0,6,1
55,113,9,3,119,0,0,0,1,15,6,10,13,15.85,49,12,3,2,3,5,1
149,126,6,0,1297,34,21,55,21,30,146,10,8,0.88,23,107,14,0,0,5,1
9,12,1,1,0,0,8,8,6,1,0,2,3,1.67,37,14,1,2,3,5,1
71,86,7,0,0,0,0,0,2,26,8,0,7,0.86,12,40,4,0,1,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
72,52,17,0,0,25,37,32,18,21,16,6,4,0.75,23,17,6,0,0,4,1
121,66,2,0,0,63,58,71,24,11,1,7,4,1.5,25,48,3,0,6,4,1
124,118,15,2,0,34,19,36,22,16,24,8,7,1,18,21,6,1,1,4,1
61,49,3,1,0,22,18,29,6,4,24,1,5,1.2,22,15,4,1,0,4,1
59,29,0,2,0,26,22,32,15,0,0,9,7,14,25,8,4,3,6,4,1
104,112,19,1,8,61,34,68,14,41,67,0,8,0.88,3,174,7,2,1,4,1
98,53,0,1,0,44,41,47,19,4,37,6,6,0.83,35,21,6,4,5,4,1
121,120,2,1,149,33,15,64,12,11,78,8,4,1,8,70,6,1,1,4,1
191,237,39,3,103,52,14,20,17,85,43,10,7,0.86,25,126,6,6,0,4,1
53,54,13,0,0,34,49,29,39,16,8,1,2,0.5,19,23,0,0,0,5,1
105,86,8,1,0,9,1,1,16,35,50,0,5,1,43,142,6,0,1,5,1
7,9,5,0,0,0,0,0,3,15,8,0,4,1.5,35,10,4,0,0,5,1
78,51,7,0,0,0,77,35,5,10,20,5,6,1,40,105,7,0,0,3,1
83,54,5,1,41,76,31,32,10,10,4,9,5,0.8,21,35,4,1,1,3,1
120,156,8,3,6,52,66,92,4,53,70,6,6,1,33,40,7,2,3,3,1
117,87,5,1,0,53,32,75,18,7,5,6,4,0.75,27,56,3,3,1,3,1
100,71,13,2,0,34,12,31,20,30,23,1,4,0.75,18,59,8,2,1,3,1
76,30,5,1,0,37,25,67,13,4,6,5,6,0.83,32,8,3,2,2,5,1
8,17,3,1,0,0,0,1,0,18,7,0,6,1.17,14,85,2,0,0,5,1
18,29,2,0,0,0,0,0,4,5,1,2,2,0.5,158,19,2,0,0,5,1
28,17,3,0,0,47,17,18,2,6,0,4,2,0.5,139,42,2,0,0,5,1
316,338,34,1,240,109,104,73,43,65,176,16,6,0.83,27,84,16,1,4,3,1
3,6,1,0,0,0,0,0,0,2,2,0,2,1.5,118,1,1,0,0,3,1
98,106,11,1,0,145,88,34,25,6,11,0,5,0.8,23,21,3,3,1,3,1
175,132,15,5,357,34,31,66,29,62,29,8,8,0.88,29,26,10,4,3,3,1
291,264,51,5,211,76,207,138,47,46,160,44,8,0.88,19,118,16,3,0,3,1
123,76,1,0,0,62,59,59,27,4,0,11,5,0.8,25,32,4,0,1,3,1
105,88,20,0,15,55,36,69,28,38,40,5,7,1,5,126,9,0,0,3,1
111,219,6,0,240,0,0,3,21,37,127,11,4,0.75,24,93,9,0,0,3,1
180,116,15,2,140,53,74,110,21,49,57,4,6,0.83,22,102,13,4,4,3,1
148,189,17,3,25,43,33,57,25,44,33,2,6,0.83,14,74,4,2,1,3,1
100,95,2,0,58,25,27,36,13,15,63,7,5,1,21,49,4,0,0,4,1
84,55,8,2,0,40,19,24,41,6,6,4,6,0.83,80,16,5,1,0,4,1
47,87,9,0,0,0,0,0,6,27,25,0,2,0.5,186,12,0,0,0,4,1
248,225,17,0,647,63,42,33,28,55,170,16,8,0.88,20,142,11,0,0,4,1
153,114,17,2,0,151,95,77,44,25,8,10,6,0.83,30,51,3,4,3,4,1
84,44,10,0,0,48,26,28,25,6,1,3,5,1,48,20,5,0,3,4,1
78,70,12,2,2,25,33,40,5,16,39,4,5,1.2,24,56,6,3,2,4,1
43,42,9,0,0,0,0,0,39,12,2,0,6,1.17,376,23,3,0,0,4,1
145,126,21,0,69,17,193,96,43,38,141,18,7,1,16,33,10,0,0,4,1
1,7,0,0,0,0,0,0,0,0,0,0,2,1,250,1,0,0,0,4,1
148,105,14,0,192,34,28,55,24,51,44,9,8,0.88,369,46,10,0,1,5,1
88,98,7,2,0,17,12,22,18,13,38,6,4,1,50,39,5,1,2,5,1
11,28,4,0,0,0,0,0,0,1,2,0,2,1.5,114,2,1,0,0,5,1
148,112,3,0,365,25,60,54,22,21,73,11,4,0.75,83,257,10,0,0,5,1
137,74,14,0,184,68,86,82,29,64,72,2,6,1.17,366,85,13,0,0,5,1
1,2,0,0,0,0,0,0,0,0,1,0,1,0,86,2,4,0,0,5,1
77,82,8,1,0,34,18,52,9,4,2,5,4,0.75,23,8,3,2,1,4,1
16,25,4,1,152,0,0,0,7,4,0,0,4,0.75,25,44,4,2,0,4,1
76,76,6,0,0,30,13,31,13,4,16,4,7,1.29,21,22,4,0,0,6,1
132,86,14,2,0,62,24,50,44,30,5,4,7,0.86,54,57,6,3,4,5,1
83,84,7,1,0,43,39,45,1,2,26,2,4,1.25,39,45,3,0,3,5,1
1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,83,1,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,0,0,5,1
32,58,2,0,0,0,0,0,0,0,1,14,7,0.86,13,28,5,0,0,5,1
70,12,6,0,0,42,14,32,21,9,0,13,5,1.2,15,16,5,0,0,5,1
35,32,0,0,0,20,25,15,7,1,2,0,2,0.5,142,20,2,0,0,5,1
59,63,3,6,0,25,22,43,11,4,0,7,6,1.83,42,9,2,1,0,6,1
60,39,3,0,0,25,16,36,14,3,1,4,4,1,19,25,2,0,0,2,1
59,77,10,1,28,31,26,60,3,20,43,7,12,5.25,18,37,6,1,0,2,1
120,137,31,5,0,18,97,72,5,18,55,4,7,1,11,64,7,0,4,2,1
95,91,8,14,0,33,12,37,36,16,0,9,5,1.2,36,13,3,2,7,2,1
124,145,5,2,0,68,25,64,45,2,4,12,4,1.25,21,121,3,2,2,2,1
109,132,32,9,0,35,98,51,16,10,23,12,7,0.86,21,35,6,2,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,2,1
150,148,3,4,0,65,75,90,22,8,28,16,8,0.88,16,82,6,2,3,2,1
100,82,7,0,0,56,139,49,19,8,11,7,7,0.86,32,65,6,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,2,1
88,91,18,0,12,37,31,29,2,29,66,8,8,0.88,363,25,5,0,0,2,1
76,62,9,1,0,25,22,45,12,3,5,10,8,1.25,48,7,3,1,1,2,1
53,14,6,0,0,53,34,26,7,29,20,11,5,1,25,46,10,0,2,2,1
126,126,9,1,381,44,48,59,16,17,226,6,6,0.83,17,198,8,2,1,2,1
5,10,2,0,0,0,0,0,0,2,0,0,1,0,183,8,0,0,0,6,1
79,54,22,0,0,34,88,59,11,18,25,3,7,1,371,63,4,0,0,2,1
113,77,5,0,0,53,26,60,18,6,26,7,5,1.2,22,27,4,0,0,2,1
110,85,12,0,0,56,12,43,25,10,2,13,7,0.86,33,10,5,0,0,2,1
67,48,2,3,0,34,22,34,16,4,2,6,5,1,59,16,3,3,0,2,1
110,93,3,0,0,38,21,45,19,2,40,27,7,0.86,46,15,5,0,0,2,1
44,31,1,1,0,25,27,35,3,0,0,5,5,1.4,14,36,3,2,0,2,1
19,14,2,0,0,0,0,0,0,2,13,0,5,0.8,87,2,2,0,0,2,1
16,17,6,0,1,0,0,0,0,8,17,0,5,1.4,15,19,2,0,0,2,1
145,106,9,0,0,16,77,60,21,39,128,19,7,1,15,74,13,0,0,2,1
162,211,19,0,0,28,60,41,15,39,165,42,6,1.17,14,49,6,0,0,2,1
29,14,5,0,0,0,69,33,0,7,8,3,3,1.33,92,3,4,0,0,2,1
4,6,1,0,0,0,0,0,0,0,1,0,4,26.75,72,1,0,0,2,6,1
56,90,11,2,1,22,36,23,13,18,47,4,6,13.17,51,27,3,0,6,4,1
23,61,3,1,0,0,0,0,8,1,1,0,3,0.67,157,4,0,1,1,4,1
88,62,9,0,0,25,21,34,14,11,31,7,4,0.75,22,58,3,0,0,3,1
185,234,40,5,0,43,71,66,2,35,71,3,6,0.83,16,51,6,4,2,3,1
78,38,5,0,0,37,36,45,18,3,3,11,7,0.86,40,4,5,0,0,3,1
155,121,5,20,0,56,48,53,18,18,2,13,5,0.8,13,75,3,3,17,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,3,1
3,6,0,0,0,0,0,0,0,3,3,0,1,0,141,5,0,0,0,3,1
50,44,3,0,0,4,24,18,7,4,18,7,4,0.75,105,15,5,0,0,3,1
118,69,8,6,0,63,36,72,29,2,5,9,5,0.8,24,36,4,2,3,4,1
23,7,1,0,0,9,15,11,5,1,0,0,3,1.33,82,3,2,0,0,4,1
48,59,3,3,74,0,13,16,16,0,4,7,5,1,20,43,2,1,3,4,1
212,222,22,1,837,79,63,83,29,50,130,5,8,0.88,44,115,8,2,0,4,1
28,66,10,0,0,0,0,0,19,20,10,0,1,0,178,177,0,0,0,4,1
1,7,1,3,0,0,0,0,0,13,1,0,1,0,96,4,0,2,0,4,1
67,79,4,0,0,17,15,13,9,3,49,5,4,0.75,12,41,4,0,2,4,1
156,140,6,1,0,44,14,41,21,33,49,12,7,1,8,58,11,3,2,4,1
64,20,1,0,0,44,18,34,12,1,1,0,3,0.67,14,28,2,0,0,4,1
32,47,6,0,521,0,0,2,17,14,55,17,4,0.75,117,148,4,0,0,6,1
23,17,4,0,36,0,12,11,1,9,6,0,3,0.67,112,19,4,0,0,6,1
17,22,5,0,0,0,0,0,11,11,1,0,3,2,34,7,1,0,0,3,1
33,65,8,2,0,0,1,1,0,2,22,2,6,2.5,19,13,2,0,0,3,1
322,233,27,1,78,79,276,89,77,119,62,16,8,0.88,21,60,9,0,1,3,1
127,118,16,1,24,66,17,43,38,15,4,5,4,0.75,20,60,5,1,3,3,1
33,58,6,2,42,0,0,0,10,5,5,2,7,1,50,36,2,0,4,3,1
23,32,1,0,0,0,0,0,0,2,21,0,3,1,117,14,3,0,0,3,1
38,20,4,0,0,17,8,22,6,3,1,1,3,2,24,11,2,0,0,3,1
83,103,13,0,0,9,82,37,3,15,5,11,4,0.75,21,39,5,0,0,3,1
175,217,37,5,609,77,43,48,11,83,62,0,6,0.83,27,259,11,1,1,5,1
88,49,1,2,0,69,39,81,27,0,0,1,6,1.17,16,17,3,2,2,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
11,11,1,0,0,0,8,1,2,1,6,0,2,2,16,5,1,0,0,4,1
180,306,45,4,0,18,180,57,24,47,26,1,5,1,21,44,5,2,2,6,1
77,29,2,0,0,37,60,46,17,2,0,9,6,1,31,16,4,0,0,6,1
98,43,13,0,0,60,41,68,25,23,5,20,5,0.8,12,46,4,0,1,6,1
5,17,0,0,0,0,0,0,0,0,9,0,2,0.5,168,1,0,0,0,6,1
61,97,11,1,0,17,19,21,16,18,24,5,7,1,71,22,3,3,3,6,1
92,59,4,1,93,34,20,31,13,6,0,9,5,0.8,17,23,5,2,3,6,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,7,1
51,81,20,8,0,0,0,0,0,0,4,0,5,16.2,2665,8,0,0,6,2,1
8,16,0,0,0,1,0,0,0,1,7,0,3,2,32,1,1,0,0,2,1
98,127,11,4,376,0,64,74,20,32,6,5,7,0.86,15,11,5,6,5,2,1
11,15,3,0,0,0,1,0,0,0,1,0,2,1.5,104,9,1,0,0,2,1
